"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","vader","threshold"
"xx1351716580720316417","xx1354197739475759105","2021-01-26 22:41:15","ClimateEnvoy","Congratulations to @SecBlinken. He will be a superb leader committed to the men and women of the foreign and civil service. No one better to speak for the values and vision of his close friend @POTUS. He will always lead with Americaâ€™s best interests at heart.","Twitter Web App",260,,,"",FALSE,FALSE,896,118,,,"",,"","","","","","","","","","",,"xx1350150750966603777 xx1349149096909668363","SecBlinken POTUS","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ClimateEnvoy/status/1354197739475759105","Special Presidential Envoy John Kerry","","Special Presidential Envoy for Climate","https://t.co/eFqP1DyLiJ",FALSE,119877,7,756,63,0,"2021-01-20 02:22:54",TRUE,"https://t.co/eFqP1DyLiJ","http://www.state.gov",,"https://pbs.twimg.com/profile_banners/1351716580720316417/1611183916","","http://pbs.twimg.com/profile_images/1352029223649738756/rO6S637g_normal.jpg",0.967,1
"xx1342244540","xx1306171897537847296","2020-09-16 10:03:42","OrstedUK","If you do one thing today make sure it's watching this video... It shows exactly why we love, respect &amp; support the amazing work of @RNLI - thank you to all of your crews around the UK for being true life savers! <U+0001F60D><U+0001F60D> https://t.co/0oxlAYeTXN","Twitter Web App",219,,,"",TRUE,FALSE,2,0,,,"",,"twitter.com/RNLI/status/13â€¦","https://t.co/0oxlAYeTXN","https://twitter.com/RNLI/status/1304373994435612675","","","","","","","",,"xx24916036","RNLI","en","xx1304373994435612675","Have you ever given your time, talent or support to the RNLI? Then you helped to save these families. And they have special a message for you. https://t.co/7gtVM7gkV4","2020-09-11 10:59:29","Twitter Media Studio",107,39,"xx24916036","RNLI","RNLI",156591,11002,73352,"The UK & Republic of Ireland","The charity that saves lives at sea <U+0001F30A>

Cover image by Steve Duncombe <U+0001F4F7>",TRUE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OrstedUK/status/1306171897537847296","Ã˜rsted UK","London","Global leader in offshore wind and ranked World's Most Sustainable Energy Company. Let's create a world that runs entirely on green energy.","https://t.co/M25lyrVZtW",FALSE,14921,825,230,4053,2860,"2013-04-10 15:54:42",FALSE,"https://t.co/M25lyrVZtW","http://www.orsted.co.uk",,"https://pbs.twimg.com/profile_banners/1342244540/1611566090","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/924947735966601216/J0yhFg-V_normal.jpg",0.967,1
"xx1351716580720316417","xx1363141193002070018","2021-02-20 14:59:21","ClimateEnvoy","Deeply grateful to have such a strong partner in @UN Secretary General @AntonioGuterres. Thank you for welcoming the United States back into the Paris Agreement and continuing to encourage countries around the world to work toward net zero emissions by 2050. https://t.co/RIgCtzaD4m","Twitter Web App",258,,,"",TRUE,FALSE,853,157,,,"",,"twitter.com/antonioguterreâ€¦","https://t.co/RIgCtzaD4m","https://twitter.com/antonioguterres/status/1362878592888279041","","","","","","","",,"xx14159148 xx811229675758505984","UN antonioguterres","en","xx1362878592888279041","Iâ€™m very pleased to mark the return of the United States to the #ParisAgreement with US @ClimateEnvoy John Kerry.

This is good news for the United States â€” and for the world.

Welcome back.

https://t.co/2Muu7JHDI7 https://t.co/TW223AN61a","2021-02-19 21:35:52","Twitter Web App",2851,668,"xx811229675758505984","antonioguterres","AntÃ³nio Guterres",1190800,209,2465,"","Secretary-General of the @UN

We will never, ever give up making this world better for everyone, everywhere.",TRUE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ClimateEnvoy/status/1363141193002070018","Special Presidential Envoy John Kerry","","Special Presidential Envoy for Climate","https://t.co/eFqP1DyLiJ",FALSE,119877,7,756,63,0,"2021-01-20 02:22:54",TRUE,"https://t.co/eFqP1DyLiJ","http://www.state.gov",,"https://pbs.twimg.com/profile_banners/1351716580720316417/1611183916","","http://pbs.twimg.com/profile_images/1352029223649738756/rO6S637g_normal.jpg",0.965,1
"xx36665547","xx1227996119797510145","2020-02-13 16:41:04","exxonmobil","Our Black Employee Success Team gives all employees the opportunity to be their BEST through their recruiting, mentorship, leadership development, management engagement and community outreach. We celebrate their achievements this #BlackHistoryMonth and every day. https://t.co/QgFHEXkgX8","Twitter Web App",263,,,"",FALSE,FALSE,41,5,,,"BlackHistoryMonth",,"","","","http://pbs.twimg.com/media/EQq39K5W4AYZTPJ.jpg","https://t.co/QgFHEXkgX8","https://twitter.com/exxonmobil/status/1227996119797510145/photo/1","photo","http://pbs.twimg.com/media/EQq39K5W4AYZTPJ.jpg http://pbs.twimg.com/media/EQq39LOWsAAo_f5.jpg http://pbs.twimg.com/media/EQq39LpWAAIgnan.jpg http://pbs.twimg.com/media/EQq39L7XsAUf4Qh.jpg","https://t.co/QgFHEXkgX8 https://t.co/QgFHEXkgX8 https://t.co/QgFHEXkgX8 https://t.co/QgFHEXkgX8","https://twitter.com/exxonmobil/status/1227996119797510145/photo/1 https://twitter.com/exxonmobil/status/1227996119797510145/photo/1 https://twitter.com/exxonmobil/status/1227996119797510145/photo/1 https://twitter.com/exxonmobil/status/1227996119797510145/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/exxonmobil/status/1227996119797510145","ExxonMobil","","The official Twitter page of Exxon Mobil Corporation. Continue the conversation at https://t.co/Kjb8fyf88V. Direct all inquiries to http://t.co/INDDcFZK8u.","http://t.co/jdIQKZpPvi",FALSE,326103,278,2542,7091,364,"2009-04-30 13:49:24",TRUE,"http://t.co/jdIQKZpPvi","http://www.exxonmobil.com",,"https://pbs.twimg.com/profile_banners/36665547/1614122702","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/902558084064616448/YTOCYYnn_normal.jpg",0.965,1
"xx984085457049825280","xx1342344656802074624","2020-12-25 05:41:20","Mirrecogroup","Merry Christmas.
Thank you all.
Stay Safe.

#hemp #sustainability #innovation #technology #environment #future #eco #green #mirreco #thankyou #grateful #gratitude #appreciation https://t.co/nO69XnA1ms","Twitter for iPhone",176,,,"",FALSE,FALSE,5,0,,,"hemp sustainability innovation technology environment future eco green mirreco thankyou grateful gratitude appreciation",,"","","","http://pbs.twimg.com/media/EqD3WT3UwAAMCwN.jpg","https://t.co/nO69XnA1ms","https://twitter.com/Mirrecogroup/status/1342344656802074624/photo/1","photo","http://pbs.twimg.com/media/EqD3WT3UwAAMCwN.jpg","https://t.co/nO69XnA1ms","https://twitter.com/Mirrecogroup/status/1342344656802074624/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0118c71c0ed41109.json","Perth (WA)","Perth, Western Australia","city","Australia","AU","NA NA","NA NA","115.617614368 116.239023008 116.239023008 115.617614368 -32.675715325 -32.675715325 -31.6244855145 -31.6244855145","https://twitter.com/Mirrecogroup/status/1342344656802074624","MIRRECOâ„¢<U+FE0F>","AUS : UK : EU : US","Lower Carbon Futures","https://t.co/Vs2dN8AzZe",FALSE,226,111,2,420,324,"2018-04-11 15:07:11",FALSE,"https://t.co/Vs2dN8AzZe","http://www.mirreco.com",,"https://pbs.twimg.com/profile_banners/984085457049825280/1593502418","","http://pbs.twimg.com/profile_images/1277875116819353600/NLK9StNe_normal.jpg",0.964,1
"xx987274804096126977","xx1337453626139275270","2020-12-11 17:46:07","ChiefExecCCC","@jannikgiesekam @gasworksollie @Mike_Thommo HA HA HA HA HA!

Brilliant.","Twitter Web App",27,"xx1337443380033441792","xx726127216225062912","jannikgiesekam",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,"xx726127216225062912 xx1442140998 xx1607770351","jannikgiesekam gasworksollie Mike_Thommo","hu",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChiefExecCCC/status/1337453626139275270","Chris Stark","UK","Chief Executive of the UK's Climate Change Committee (CCC) @theCCCuk","https://t.co/Pd6pT5CUiw",FALSE,19501,2215,228,1919,1676,"2018-04-20 10:20:30",FALSE,"https://t.co/Pd6pT5CUiw","http://www.theccc.org.uk",,"https://pbs.twimg.com/profile_banners/987274804096126977/1603898199","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1199276924935258112/D5KGPF4j_normal.jpg",0.963,1
"xx1004681701644091392","xx1353708067720978438","2021-01-25 14:15:28","JoyceMsuya","The Ozone Secretariat has launched an innovative educational platform, #ResetEarth, to help sustain the protection of the ozone layer through informing &amp; engaging young people.

Encouraging to see such creative efforts to spark positive action!
https://t.co/uNHOpmHRdc","Twitter for iPhone",272,,,"",FALSE,FALSE,63,15,,,"ResetEarth",,"unep.org/news-and-storiâ€¦","https://t.co/uNHOpmHRdc","https://www.unep.org/news-and-stories/press-release/un-ozone-secretariat-launches-reset-earth-animation-film-mobile-game","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoyceMsuya/status/1353708067720978438","Joyce Msuya","Nairobi, Kenya","Deputy Executive Director of @UNEP
@UN Assistant Secretary-General
Join the conversation for people and planet.","https://t.co/YeeAdllrws",FALSE,21141,963,155,2404,1887,"2018-06-07 11:09:18",TRUE,"https://t.co/YeeAdllrws","http://www.unep.org",,"https://pbs.twimg.com/profile_banners/1004681701644091392/1575387190","","http://pbs.twimg.com/profile_images/1102892459598770176/zPsrT9q-_normal.png",0.962,1
"xx214842351","xx1321507963396304897","2020-10-28 17:43:45","PEspinosaC","<U+0001F1F0><U+0001F1F7> Fantastic news! The Republic of Korea joins a growing group of major economies committed to #NetZero by 2050. Thank you President @moonriver365 for your leadership! 

I urge all countries to follow this courageous example and I encourage all to submit ambitious #LTLEDS in 2020","Twitter Web App",280,,,"",FALSE,FALSE,198,57,,,"NetZero LTLEDS",,"","","","","","","","","","",,"xx444465942","moonriver365","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PEspinosaC/status/1321507963396304897","Patricia Espinosa C.","Bonn, Germany","Executive Secretary of UN Climate Change @UNFCCC (also in Spanish @CMNUCC, French @CCNUCC, Russian @RKIKOON and German @UNKlima)","https://t.co/9bKMFEsilq",FALSE,108140,413,1487,4731,394,"2010-11-12 11:05:35",TRUE,"https://t.co/9bKMFEsilq","http://www.unfccc.int",,"https://pbs.twimg.com/profile_banners/214842351/1583934630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1164519293456965634/bRcuEcSk_normal.jpg",0.962,1
"xx1342244540","xx1303624799516790784","2020-09-09 09:22:27","OrstedUK","Renewable Energy is crucial in the fight against #ClimateChange A diverse range of future talent will be needed to build on the success story so far. We're giving unique access and insight to the #offshorewind industry to help inspire, support and develop emerging new talent... https://t.co/wKA434ycaZ","Twitter Web App",278,,,"",TRUE,FALSE,19,13,,,"ClimateChange offshorewind",,"twitter.com/RenewableUK/stâ€¦","https://t.co/wKA434ycaZ","https://twitter.com/RenewableUK/status/1303613804182474752","","","","","","","",,,"","en","xx1303613804182474752","Today we've opened registration for Futures Forum at Global Offshore Wind, 28-30 October. Our free event, sponsored by @OrstedUK &amp; @SiemensGamesaUK, will give students the opportunity to learn about careers in the UK's world-leading #offshorewind industry. https://t.co/NAMhIiiAdc https://t.co/ySvhDIWLqn","2020-09-09 08:38:45","Twitter Web App",35,22,"xx322040938","RenewableUK","RenewableUK",38258,863,7285,"United Kingdom","The UKâ€™s leading renewable energy trade association. We're building a future energy system powered by clean electricity: better for consumers & the environment.",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OrstedUK/status/1303624799516790784","Ã˜rsted UK","London","Global leader in offshore wind and ranked World's Most Sustainable Energy Company. Let's create a world that runs entirely on green energy.","https://t.co/M25lyrVZtW",FALSE,14921,825,230,4053,2860,"2013-04-10 15:54:42",FALSE,"https://t.co/M25lyrVZtW","http://www.orsted.co.uk",,"https://pbs.twimg.com/profile_banners/1342244540/1611566090","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/924947735966601216/J0yhFg-V_normal.jpg",0.962,1
"xx372867318","xx1323225093330345985","2020-11-02 11:27:01","UNEP_Europe","The #Carpathian mountains host a very rich diversity of fauna and flora, yet face numerous threats. We are honoured that the Transgreen project has won a Natura 2000 prize, &amp; proud to work with partners for the precious #mountains! https://t.co/9Ax49eyeAk https://t.co/3U1TDqFpVj","Twitter Web App",259,,,"",FALSE,FALSE,28,6,,,"Carpathian mountains",,"bit.ly/2HNMzTN","https://t.co/9Ax49eyeAk","https://bit.ly/2HNMzTN","http://pbs.twimg.com/media/El0J258WoAAxAyB.jpg","https://t.co/3U1TDqFpVj","https://twitter.com/UNEP_Europe/status/1323225093330345985/photo/1","photo","http://pbs.twimg.com/media/El0J258WoAAxAyB.jpg","https://t.co/3U1TDqFpVj","https://twitter.com/UNEP_Europe/status/1323225093330345985/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UNEP_Europe/status/1323225093330345985","UN Environment Programme Europe","Europe","Official channel of the United Nations Environment Programme in Europe.  RT, likes, quotes from 3rd parties & links are not endorsements.","https://t.co/qLOnS4dYAZ",FALSE,23082,1761,503,6062,2758,"2011-09-13 15:26:30",TRUE,"https://t.co/qLOnS4dYAZ","https://www.unenvironment.org/regions/europe",,"https://pbs.twimg.com/profile_banners/372867318/1589542034","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1186266116303347713/WqRfAF2Q_normal.png",0.961,1
"xx214842351","xx1366432456790978570","2021-03-01 16:57:39","PEspinosaC","My heartfelt congratulations to the new Director-General of @wto @NOIweala. 

Your experience and proven vision on climate change make me confident of our successful collaboration towards the full and effective implementation of the #ParisAgreement.","Twitter Web App",249,,,"",FALSE,FALSE,76,10,,,"ParisAgreement",,"","","","","","","","","","",,"xx169963553 xx372755940","wto NOIweala","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PEspinosaC/status/1366432456790978570","Patricia Espinosa C.","Bonn, Germany","Executive Secretary of UN Climate Change @UNFCCC (also in Spanish @CMNUCC, French @CCNUCC, Russian @RKIKOON and German @UNKlima)","https://t.co/9bKMFEsilq",FALSE,108140,413,1487,4731,394,"2010-11-12 11:05:35",TRUE,"https://t.co/9bKMFEsilq","http://www.unfccc.int",,"https://pbs.twimg.com/profile_banners/214842351/1583934630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1164519293456965634/bRcuEcSk_normal.jpg",0.961,1
"xx1000093259207655425","xx1209584598570561536","2019-12-24 21:20:15","CarbonEngineer","Wishing a wonderful and safe holiday season to our supporters, partners and all those who share our vision. We're looking ahead to a bright 2020! https://t.co/wlVSqgtBc4","Twitter Web App",145,,,"",FALSE,FALSE,22,3,,,"",,"","","","http://pbs.twimg.com/media/EMlOxutUEAAaflb.jpg","https://t.co/wlVSqgtBc4","https://twitter.com/CarbonEngineer/status/1209584598570561536/photo/1","photo","http://pbs.twimg.com/media/EMlOxutUEAAaflb.jpg","https://t.co/wlVSqgtBc4","https://twitter.com/CarbonEngineer/status/1209584598570561536/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarbonEngineer/status/1209584598570561536","Carbon Engineering Ltd.","Squamish, BC, Canada","Working to restore our climate with technology that removes carbon dioxide from the air at megaton-scale.","https://t.co/3kcbKyRkcH",FALSE,6339,286,114,365,336,"2018-05-25 19:16:28",FALSE,"https://t.co/3kcbKyRkcH","http://www.carbonengineering.com",,"https://pbs.twimg.com/profile_banners/1000093259207655425/1608747848","","http://pbs.twimg.com/profile_images/1000152406066282496/US_P-jpG_normal.jpg",0.961,1
"xx27610987","xx1311291577462140930","2020-09-30 13:07:29","CBI_CC","We welcome todayâ€™s launch of the Green Homes Grant, which will provide homeowners and landlords with the ability to invest in energy efficiency in their homes through vouchers worth up to Â£5,000. This will help households save up to Â£600 a year on their energy bills. https://t.co/K4SsAbT2S2","Twitter Web App",267,,,"",TRUE,FALSE,7,3,,,"",,"twitter.com/AlokSharma_RDGâ€¦","https://t.co/K4SsAbT2S2","https://twitter.com/AlokSharma_RDG/status/1311206231374204928","","","","","","","",,,"","en","xx1311206231374204928","The Green Homes Grant scheme is now LIVE and is part of our plan to build back better.
Improving energy efficiency is good for jobs, the environment and people's back pockets.
Find out how today's package will help reduce emissions and cut energy bills: https://t.co/mG12hNDQeK","2020-09-30 07:28:21","Twitter for iPhone",87,62,"xx1731554581","AlokSharma_RDG","Alok Sharma",44411,1174,6556,"","MP for Reading West. President of @COP26",TRUE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CBI_CC/status/1311291577462140930","CBI climate change","London","The CBI's energy and climate change team tweeting about our work and interesting things we find around the web - retweets do not mean endorsements!","https://t.co/GOQ2W6lbjp",FALSE,13310,536,363,2661,289,"2009-03-30 09:39:49",FALSE,"https://t.co/GOQ2W6lbjp","https://www.cbi.org.uk/events/conference-series-achieving-net-zero/",,"https://pbs.twimg.com/profile_banners/27610987/1597935415","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/885253022196129792/Nqz-fupb_normal.jpg",0.96,1
"xx214842351","xx1306904613380030465","2020-09-18 10:35:15","PEspinosaC","Was a pleasure to join the #UNGA side event on #LandDegradation, #ClimateChange and #SDG, co-organized by @commonwealthsec &amp; @UNCCD. 
Congrats @PScotlandCSG @ibrahimthiaw for this great collaboration! This is key to build a clean, green, healthy and sustainable world for all. https://t.co/voZB6f0yio","Twitter Web App",280,,,"",TRUE,FALSE,27,6,,,"UNGA LandDegradation ClimateChange SDG",,"twitter.com/UNFCCC/status/â€¦","https://t.co/voZB6f0yio","https://twitter.com/UNFCCC/status/1306572355146321920","","","","","","","",,"xx30848629 xx74447139 xx343364405 xx1596123433","commonwealthsec UNCCD PScotlandCSG ibrahimthiaw","en","xx1306572355146321920","Today, UNFCCC Executive Secretary @PEspinosaC urged Commonwealth countries to present updated national #ClimateAction plans (NDCs) this year and called on industrialized nations to mobilize the promised USD100bn climate finance a year for developing countries. https://t.co/VBvoYoRxU0","2020-09-17 12:34:59","Twitter Web App",127,63,"xx17463923","UNFCCC","UN Climate Change",786735,1050,27358,"Bonn, Germany","Official twitter account of UN Climate Change. Also in Spanish @CMNUCC, French @CCNUCC, Russian @RKIKOON and German @UNKlima. Our head: @PEspinosaC",TRUE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PEspinosaC/status/1306904613380030465","Patricia Espinosa C.","Bonn, Germany","Executive Secretary of UN Climate Change @UNFCCC (also in Spanish @CMNUCC, French @CCNUCC, Russian @RKIKOON and German @UNKlima)","https://t.co/9bKMFEsilq",FALSE,108140,413,1487,4731,394,"2010-11-12 11:05:35",TRUE,"https://t.co/9bKMFEsilq","http://www.unfccc.int",,"https://pbs.twimg.com/profile_banners/214842351/1583934630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1164519293456965634/bRcuEcSk_normal.jpg",0.959,1
"xx19918353","xx1361432610308767746","2021-02-15 21:50:03","YaleE360","Close to 200 Florida manatees were filmed in shallow water with dolphins. Due to their endangered status, this sight is uncommon, but environmentalists hope that imagery like this will inspire humans to be more kind to the environment. https://t.co/ZL9i4V0vqa (via @guardian)","Hootsuite Inc.",275,,,"",FALSE,FALSE,52,21,,,"",,"theguardian.com/us-news/2021/fâ€¦","https://t.co/ZL9i4V0vqa","https://www.theguardian.com/us-news/2021/feb/15/florida-manatees-dolphins-shallow-water-video","","","","","","","",,"xx87818409","guardian","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/YaleE360/status/1361432610308767746","Yale Environment 360","New Haven, CT","An online magazine offering reporting, analysis, and opinion on global environmental issues. Published at the Yale School of the Environment.","https://t.co/ygNFMIEXyb",FALSE,132499,2782,4045,16828,2508,"2009-02-02 17:38:15",TRUE,"https://t.co/ygNFMIEXyb","http://e360.yale.edu",,"https://pbs.twimg.com/profile_banners/19918353/1563484081","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/823526112437370880/Pj9PMY1I_normal.jpg",0.959,1
"xx36452048","xx1342515450400403456","2020-12-25 17:00:00","earthwatch_org","Thank you for your support during this unprecedented crisis. Wishing you and yours a healthy and happy holiday season and brighter days ahead.

Gratefully, Your Friends at Earthwatch https://t.co/RAH8zLCPjU","TweetDeck",182,,,"",FALSE,FALSE,3,0,,,"",,"","","","http://pbs.twimg.com/media/EpePlU-WwAcSX8E.jpg","https://t.co/RAH8zLCPjU","https://twitter.com/earthwatch_org/status/1342515450400403456/photo/1","photo","http://pbs.twimg.com/media/EpePlU-WwAcSX8E.jpg","https://t.co/RAH8zLCPjU","https://twitter.com/earthwatch_org/status/1342515450400403456/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/earthwatch_org/status/1342515450400403456","Earthwatch","Worldwide","Empowering people to save the natural world.","https://t.co/kO5eFZSnUu",FALSE,14275,2960,554,11596,5873,"2009-04-29 19:29:16",TRUE,"https://t.co/kO5eFZSnUu","https://earthwatch.org/earthwatch-at-home",,"https://pbs.twimg.com/profile_banners/36452048/1597763294","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1247174038423851009/gD9IQ87__normal.jpg",0.958,1
"xx1004681701644091392","xx1355212975829876741","2021-01-29 17:55:26","JoyceMsuya","Coral reefs support livelihoods worldwide &amp; protect our coastlines.

Great to have inaugural contribution of over USD 10 million to the Global Fund for Coral Reefs from @BMZ_Bund, Paul G. Allen Family Foundation &amp; @FPA2.
I encourage others to join the push to save this ecosystem. https://t.co/BIQWgENfVQ","Twitter for iPhone",288,,,"",FALSE,FALSE,133,38,,,"",,"","","","http://pbs.twimg.com/media/Es6vAxRXMAQIdsP.jpg","https://t.co/BIQWgENfVQ","https://twitter.com/JoyceMsuya/status/1355212975829876741/photo/1","photo","http://pbs.twimg.com/media/Es6vAxRXMAQIdsP.jpg","https://t.co/BIQWgENfVQ","https://twitter.com/JoyceMsuya/status/1355212975829876741/photo/1",,"xx343890284 xx174263230","BMZ_Bund FPA2","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoyceMsuya/status/1355212975829876741","Joyce Msuya","Nairobi, Kenya","Deputy Executive Director of @UNEP
@UN Assistant Secretary-General
Join the conversation for people and planet.","https://t.co/YeeAdllrws",FALSE,21141,963,155,2404,1887,"2018-06-07 11:09:18",TRUE,"https://t.co/YeeAdllrws","http://www.unep.org",,"https://pbs.twimg.com/profile_banners/1004681701644091392/1575387190","","http://pbs.twimg.com/profile_images/1102892459598770176/zPsrT9q-_normal.png",0.958,1
"xx20688492","xx1276047474680086529","2020-06-25 07:00:00","theCCCuk","Achieving the UK's climate goals &amp; rebuilding the economy fit together. Actions we recommend will deliver better public health, improved biodiversity &amp; access to nature, cleaner air, more comfortable homes &amp; highly productive, rewarding employment. https://t.co/IS5wieVxQB https://t.co/2lefmIOyWo","Twitter Web App",284,,,"",FALSE,FALSE,90,54,,,"",,"bit.ly/2Vf6D4U","https://t.co/IS5wieVxQB","https://bit.ly/2Vf6D4U","http://pbs.twimg.com/media/EbS75-FXsAAxAiz.jpg","https://t.co/2lefmIOyWo","https://twitter.com/theCCCuk/status/1276047474680086529/photo/1","photo","http://pbs.twimg.com/media/EbS75-FXsAAxAiz.jpg","https://t.co/2lefmIOyWo","https://twitter.com/theCCCuk/status/1276047474680086529/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/theCCCuk/status/1276047474680086529","Climate Change Committee","UK","The UKâ€™s independent adviser on tackling climate change.","https://t.co/N5Q4kY6F0E",FALSE,48148,4033,876,4895,5247,"2009-02-12 16:06:40",TRUE,"https://t.co/N5Q4kY6F0E","https://www.theccc.org.uk/",,"https://pbs.twimg.com/profile_banners/20688492/1603963331","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321744122122784769/qyXWCaBX_normal.jpg",0.958,1
"xx123290555","xx1341024438989557762","2020-12-21 14:15:15","Canadian_Solar","This year, more than ever, we give thanks for our customers, partners, and colleagues who #MaketheDifference. From all of us at Canadian Solar, we wish you a happy and healthy holiday season and a new year 2021 filled with promise and hope.

https://t.co/OSmANI24Gd https://t.co/vTxibBnM0O","Hootsuite Inc.",265,,,"",FALSE,FALSE,13,5,,,"MaketheDifference",,"pardot.csisolar.com/2020wrapup","https://t.co/OSmANI24Gd","http://pardot.csisolar.com/2020wrapup","http://pbs.twimg.com/media/EpxGnvsXEAImjuu.jpg","https://t.co/vTxibBnM0O","https://twitter.com/Canadian_Solar/status/1341024438989557762/photo/1","photo","http://pbs.twimg.com/media/EpxGnvsXEAImjuu.jpg","https://t.co/vTxibBnM0O","https://twitter.com/Canadian_Solar/status/1341024438989557762/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Canadian_Solar/status/1341024438989557762","Canadian Solar","Worldwide","Canadian Solar exists to make the difference. To customers, colleagues, partners, investors, and all whose lives we touch with our exceptional solar products.","http://t.co/0XMJAb8ZvJ",FALSE,22445,1288,425,4084,3410,"2010-03-15 16:26:00",FALSE,"http://t.co/0XMJAb8ZvJ","http://www.canadiansolar.com",,"https://pbs.twimg.com/profile_banners/123290555/1545843011","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1076245021869826048/CYOa9-pb_normal.jpg",0.958,1
